order_id,customer_id,order_date,amount,product_id,product_category
ORD00421,CUST0458,2023-08-22,80.89,PROD2801,Fashion
ORD00422,CUST0486,2021-08-23,134.95,PROD1457,Fashion
ORD00423,CUST0304,2024-03-05,493.48,PROD9325,Electronics
ORD00424,CUST0472,2024-08-29,347.65,PROD7627,Fashion
ORD00425,CUST0282,2025-07-25,207.44,PROD5431,Toys
ORD00426,CUST0263,2022-06-20,461.22,PROD4099,Books
ORD00427,CUST0253,2022-05-21,268.15,PROD6731,Beauty
ORD00428,CUST0172,2022-07-11,233.01,PROD7071,Books
ORD00429,CUST0378,2023-07-12,474.8,PROD2768,Books
ORD00430,CUST0053,2023-07-09,104.28,PROD5416,Books
ORD00431,CUST0407,2022-01-04,476.13,PROD6987,Beauty
ORD00432,CUST0102,2021-03-22,114.91,PROD2013,Fashion
ORD00433,CUST0415,2021-01-26,437.56,PROD8832,Home
ORD00434,CUST0361,2024-01-04,256.35,PROD9845,Books
ORD00435,CUST0005,2021-09-05,232.21,PROD5567,Books
ORD00436,CUST0113,2024-12-21,263.4,PROD5503,Electronics
ORD00437,CUST0422,2023-02-06,491.98,PROD9865,Home
ORD00438,CUST0374,2021-12-10,360.85,PROD5793,Beauty
ORD00439,CUST0459,2024-05-17,298.45,PROD1267,Books
ORD00440,CUST0065,2025-06-17,59.97,PROD6798,Books
ORD00441,CUST0450,2025-08-06,324.03,PROD2197,Fashion
ORD00442,CUST0123,2025-07-18,343.16,PROD9188,Beauty
ORD00443,CUST0056,2023-12-11,365.38,PROD3410,Books
ORD00444,CUST0207,2023-04-23,194.91,PROD4336,Electronics
ORD00445,CUST0296,2023-12-23,314.58,PROD6151,Beauty
ORD00446,CUST0335,2022-08-04,268.01,PROD1878,Toys
ORD00447,CUST0288,2023-12-30,415.94,PROD9001,Home
ORD00448,CUST0012,2024-09-01,112.76,PROD1303,Toys
ORD00449,CUST0450,2025-04-08,260.46,PROD5929,Home
ORD00450,CUST0461,2021-05-22,446.52,PROD1686,Books
ORD00451,CUST0384,2021-03-30,202.03,PROD4368,Home
ORD00452,CUST0423,2023-06-02,446.7,PROD1087,Toys
ORD00453,CUST0264,2022-02-24,272.67,PROD4256,Electronics
ORD00454,CUST0458,2025-01-19,321.05,PROD2868,Books
ORD00455,CUST0462,2023-03-31,211.84,PROD3868,Toys
ORD00456,CUST0056,2025-07-05,309.11,PROD7081,Fashion
ORD00457,CUST0052,2025-09-29,300.32,PROD6683,Toys
ORD00458,CUST0479,2025-01-23,376.5,PROD9649,Home
ORD00459,CUST0098,2025-05-20,164.26,PROD7970,Beauty
ORD00460,CUST0360,2022-02-23,398.58,PROD1319,Toys
ORD00461,CUST0482,2023-08-09,54.45,PROD5000,Electronics
ORD00462,CUST0198,2024-07-03,178.58,PROD5489,Fashion
ORD00463,CUST0059,2025-02-13,202.62,PROD3120,Home
ORD00464,CUST0044,2025-09-29,15.98,PROD1751,Electronics
ORD00465,CUST0188,2022-01-31,260.53,PROD4883,Beauty
ORD00466,CUST0174,2023-05-20,176.89,PROD5724,Electronics
ORD00467,CUST0361,2021-06-20,282.7,PROD5096,Home
ORD00468,CUST0135,2021-10-24,234.38,PROD4442,Home
ORD00469,CUST0418,2021-01-22,118.91,PROD2161,Toys
ORD00470,CUST0102,2021-10-16,315.47,PROD1431,Home
ORD00471,CUST0215,2021-09-27,415.15,PROD2818,Electronics
ORD00472,CUST0055,2022-02-15,107.65,PROD2292,Books
ORD00473,CUST0309,2025-07-24,98.58,PROD9632,Beauty
ORD00474,CUST0273,2023-06-08,339.55,PROD5113,Books
ORD00475,CUST0081,2023-08-27,292.29,PROD4991,Home
ORD00476,CUST0421,2021-08-25,112.41,PROD9026,Beauty
ORD00477,CUST0267,2025-04-08,182.37,PROD6870,Toys
ORD00478,CUST0247,2025-07-04,75.45,PROD1509,Books
ORD00479,CUST0126,2020-12-08,486.44,PROD9082,Fashion
ORD00480,CUST0368,2023-12-17,378.05,PROD1897,Home
ORD00481,CUST0104,2021-11-27,37.94,PROD8183,Beauty
ORD00482,CUST0389,2022-04-23,248.45,PROD4109,Beauty
ORD00483,CUST0442,2020-12-24,392.01,PROD8601,Beauty
ORD00484,CUST0266,2021-04-20,163.67,PROD9447,Books
ORD00485,CUST0392,2023-03-06,37.43,PROD6862,Books
ORD00486,CUST0493,2025-04-19,284.66,PROD1880,Toys
ORD00487,CUST0284,2022-10-23,165.3,PROD7821,Books
ORD00488,CUST0279,2021-01-27,210.75,PROD3716,Electronics
ORD00489,CUST0164,2021-05-07,439.03,PROD9189,Toys
ORD00490,CUST0204,2024-07-24,109.36,PROD5776,Electronics
ORD00491,CUST0458,2023-03-15,26.93,PROD3075,Home
ORD00492,CUST0496,2022-10-22,253.38,PROD6612,Beauty
ORD00493,CUST0073,2023-06-03,453.22,PROD5617,Beauty
ORD00494,CUST0373,2025-04-11,82.08,PROD1688,Books
ORD00495,CUST0494,2021-11-23,110.01,PROD3816,Home
ORD00496,CUST0431,2024-05-02,161.09,PROD2911,Toys
ORD00497,CUST0075,2024-08-16,51.53,PROD5069,Electronics
ORD00498,CUST0149,2022-02-15,313.83,PROD5277,Toys
ORD00499,CUST0407,2023-08-06,35.9,PROD8880,Electronics
ORD00500,CUST0368,2022-10-30,194.78,PROD1267,Home
ORD00501,CUST0127,2023-10-17,23.21,PROD8789,Electronics
ORD00502,CUST0007,2020-11-02,297.01,PROD1584,Toys
ORD00503,CUST0496,2024-01-15,485.67,PROD6263,Beauty
ORD00504,CUST0483,2025-05-23,74.27,PROD9804,Beauty
ORD00505,CUST0330,2021-01-14,57.8,PROD4183,Fashion
ORD00506,CUST0378,2024-12-12,321.27,PROD8245,Fashion
ORD00507,CUST0245,2023-07-08,298.33,PROD6509,Fashion
ORD00508,CUST0258,2022-11-13,411.89,PROD2033,Fashion
ORD00509,CUST0078,2023-08-20,429.48,PROD6649,Beauty
ORD00510,CUST0462,2021-11-12,441.73,PROD3126,Home
ORD00511,CUST0403,2023-06-28,421.35,PROD1407,Books
ORD00512,CUST0356,2021-03-17,128.84,PROD1542,Books
ORD00513,CUST0438,2021-04-27,351.32,PROD9776,Books
ORD00514,CUST0205,2023-01-30,426.54,PROD2229,Electronics
ORD00515,CUST0253,2021-03-28,381.02,PROD1180,Books
ORD00516,CUST0264,2021-01-08,484.68,PROD6608,Home
ORD00517,CUST0178,2023-09-09,233.58,PROD9240,Toys
ORD00518,CUST0177,2024-07-04,54.65,PROD6119,Beauty
ORD00519,CUST0171,2022-06-12,338.49,PROD7761,Home
ORD00520,CUST0169,2024-09-15,251.29,PROD6729,Home
ORD00521,CUST0298,2021-03-05,314.69,PROD8740,Home
ORD00522,CUST0009,2022-12-14,245.3,PROD1342,Beauty
ORD00523,CUST0247,2021-10-12,396.27,PROD7615,Home
ORD00524,CUST0435,2022-03-10,487.57,PROD3367,Books
ORD00525,CUST0229,2024-10-16,493.37,PROD6214,Toys
ORD00526,CUST0293,2022-07-26,241.37,PROD7459,Electronics
ORD00527,CUST0336,2023-10-29,458.95,PROD9924,Toys
ORD00528,CUST0380,2025-03-21,246.29,PROD3281,Toys
ORD00529,CUST0303,2025-08-21,128.08,PROD7379,Home
ORD00530,CUST0132,2025-04-19,21.5,PROD5062,Beauty
ORD00531,CUST0030,2024-11-28,75.16,PROD6305,Fashion
ORD00532,CUST0339,2024-06-20,402.5,PROD7447,Electronics
ORD00533,CUST0181,2025-04-11,144.14,PROD7182,Beauty
ORD00534,CUST0065,2021-09-01,180.16,PROD1714,Home
ORD00535,CUST0136,2023-07-02,397.69,PROD5040,Books
ORD00536,CUST0120,2021-03-29,340.52,PROD8676,Fashion
ORD00537,CUST0130,2024-06-11,397.2,PROD6274,Home
ORD00538,CUST0038,2022-04-05,418.34,PROD2614,Home
ORD00539,CUST0189,2022-02-27,359.72,PROD4605,Beauty
ORD00540,CUST0137,2020-11-15,310.02,PROD3357,Electronics
ORD00541,CUST0440,2025-01-18,419.04,PROD8271,Books
ORD00542,CUST0009,2020-11-15,440.7,PROD2613,Electronics
ORD00543,CUST0252,2025-06-12,23.01,PROD1737,Electronics
ORD00544,CUST0045,2023-10-27,364.27,PROD6216,Home
ORD00545,CUST0369,2024-03-26,86.41,PROD8533,Fashion
ORD00546,CUST0378,2023-01-15,330.11,PROD4715,Home
ORD00547,CUST0111,2025-04-19,83.85,PROD3810,Books
ORD00548,CUST0214,2024-09-10,368.29,PROD8854,Books
ORD00549,CUST0157,2025-04-03,494.22,PROD5537,Home
ORD00550,CUST0329,2022-01-24,40.93,PROD2920,Home
ORD00551,CUST0355,2022-09-22,356.8,PROD6041,Books
ORD00552,CUST0447,2024-10-22,436.83,PROD2194,Electronics
ORD00553,CUST0096,2025-06-07,461.04,PROD6621,Fashion
ORD00554,CUST0040,2021-02-16,213.49,PROD8669,Beauty
ORD00555,CUST0272,2022-07-11,124.66,PROD1785,Beauty
ORD00556,CUST0050,2020-11-08,79.25,PROD2147,Home
ORD00557,CUST0340,2022-10-04,137.18,PROD8861,Electronics
ORD00558,CUST0158,2024-02-13,472.13,PROD5537,Fashion
ORD00559,CUST0371,2023-01-22,122.4,PROD9959,Beauty
ORD00560,CUST0286,2021-12-24,286.28,PROD3852,Fashion
ORD00561,CUST0399,2025-04-18,455.55,PROD8762,Fashion
ORD00562,CUST0048,2021-07-20,497.31,PROD4361,Books
ORD00563,CUST0031,2020-12-15,362.16,PROD7654,Fashion
ORD00564,CUST0478,2021-04-06,461.89,PROD7659,Fashion
ORD00565,CUST0061,2021-01-09,18.02,PROD2458,Home
ORD00566,CUST0344,2023-11-06,472.96,PROD6513,Books
ORD00567,CUST0172,2021-10-08,215.8,PROD5536,Toys
ORD00568,CUST0161,2023-08-06,159.86,PROD7621,Beauty
ORD00569,CUST0221,2024-01-10,353.18,PROD2525,Home
ORD00570,CUST0308,2025-04-26,107.49,PROD5472,Electronics
ORD00571,CUST0123,2024-11-05,472.35,PROD1762,Toys
ORD00572,CUST0406,2021-04-05,22.09,PROD2423,Home
ORD00573,CUST0314,2021-07-14,237.6,PROD8793,Books
ORD00574,CUST0461,2021-01-26,231.06,PROD6931,Electronics
ORD00575,CUST0200,2021-08-09,57.62,PROD4358,Books
ORD00576,CUST0168,2024-06-30,18.02,PROD4671,Books
ORD00577,CUST0260,2024-04-08,204.13,PROD1511,Electronics
ORD00578,CUST0269,2025-03-15,398.55,PROD2127,Fashion
ORD00579,CUST0389,2023-12-05,36.1,PROD5016,Beauty
ORD00580,CUST0388,2025-09-24,437.92,PROD2220,Toys
ORD00581,CUST0040,2025-09-23,365.2,PROD7293,Fashion
ORD00582,CUST0258,2025-03-25,454.98,PROD6954,Books
ORD00583,CUST0111,2021-08-15,50.03,PROD4264,Fashion
ORD00584,CUST0135,2025-09-21,226.65,PROD2997,Fashion
ORD00585,CUST0377,2025-05-06,492.85,PROD6117,Toys
ORD00586,CUST0012,2025-07-30,377.01,PROD9460,Beauty
ORD00587,CUST0077,2025-09-30,35.96,PROD7632,Fashion
ORD00588,CUST0432,2023-12-05,163.99,PROD7128,Beauty
ORD00589,CUST0471,2021-04-18,436.44,PROD7343,Beauty
ORD00590,CUST0347,2023-08-11,228.83,PROD1907,Home
ORD00591,CUST0054,2021-08-13,410.46,PROD9272,Fashion
ORD00592,CUST0140,2024-01-03,448.63,PROD3286,Books
ORD00593,CUST0376,2022-08-07,188.13,PROD5235,Fashion
ORD00594,CUST0341,2025-03-13,182.24,PROD9945,Fashion
ORD00595,CUST0141,2023-06-07,224.86,PROD2079,Fashion
ORD00596,CUST0272,2024-05-22,143.99,PROD9161,Books
ORD00597,CUST0391,2023-04-01,420.93,PROD8941,Beauty
ORD00598,CUST0115,2023-09-03,27.3,PROD6629,Electronics
ORD00599,CUST0029,2021-06-27,237.64,PROD3321,Home
ORD00600,CUST0381,2021-10-22,400.1,PROD1346,Electronics
ORD00601,CUST0019,2021-06-10,133.48,PROD8124,Toys
ORD00602,CUST0168,2021-08-16,393.11,PROD8146,Beauty
ORD00603,CUST0402,2021-11-03,257.03,PROD1205,Electronics
ORD00604,CUST0480,2022-03-05,161.9,PROD5675,Electronics
ORD00605,CUST0121,2025-02-03,59.62,PROD4917,Books
ORD00606,CUST0423,2021-01-20,79.11,PROD5263,Electronics
ORD00607,CUST0061,2025-05-07,91.86,PROD3085,Books
ORD00608,CUST0171,2024-05-03,145.84,PROD9346,Home
ORD00609,CUST0310,2024-10-22,123.09,PROD6762,Electronics
ORD00610,CUST0147,2023-04-29,426.83,PROD2847,Beauty
ORD00611,CUST0443,2021-02-04,211.71,PROD1039,Home
ORD00612,CUST0134,2024-05-19,454.44,PROD9864,Electronics
ORD00613,CUST0136,2023-11-09,491.64,PROD5010,Home
ORD00614,CUST0472,2024-04-19,252.29,PROD5313,Toys
ORD00615,CUST0415,2021-09-04,28.84,PROD8726,Electronics
ORD00616,CUST0430,2023-04-28,27.62,PROD8319,Fashion
ORD00617,CUST0298,2024-02-22,322.6,PROD7026,Beauty
ORD00618,CUST0259,2025-09-13,265.37,PROD2699,Books
ORD00619,CUST0490,2024-10-04,191.92,PROD4231,Toys
ORD00620,CUST0297,2021-04-27,341.4,PROD2254,Books
ORD00621,CUST0293,2024-05-01,151.35,PROD9186,Beauty
ORD00622,CUST0223,2023-05-28,378.71,PROD8116,Electronics
ORD00623,CUST0323,2021-09-25,467.92,PROD4831,Electronics
ORD00624,CUST0328,2022-05-23,406.32,PROD4476,Electronics
ORD00625,CUST0063,2021-11-03,184.06,PROD6591,Electronics
ORD00626,CUST0332,2021-12-18,410.78,PROD3662,Electronics
ORD00627,CUST0460,2024-03-02,160.8,PROD7658,Toys
ORD00628,CUST0212,2020-11-18,244.79,PROD3768,Home
ORD00629,CUST0157,2024-06-30,202.35,PROD5978,Beauty
ORD00630,CUST0496,2025-05-31,107.93,PROD5966,Books
ORD00631,CUST0288,2023-10-08,22.4,PROD4269,Books
ORD00632,CUST0348,2024-06-26,144.17,PROD9209,Beauty
ORD00633,CUST0421,2022-12-26,310.59,PROD7320,Toys
ORD00634,CUST0061,2025-03-06,472.54,PROD9867,Books
ORD00635,CUST0323,2024-04-09,55.75,PROD9137,Electronics
ORD00636,CUST0099,2021-10-11,478.36,PROD9225,Home
ORD00637,CUST0159,2022-11-24,489.9,PROD4854,Books
ORD00638,CUST0456,2022-04-05,32.22,PROD3191,Beauty
ORD00639,CUST0257,2022-09-05,484.24,PROD5302,Home
ORD00640,CUST0407,2024-06-06,90.4,PROD4753,Electronics
ORD00641,CUST0202,2021-08-12,202.81,PROD2779,Beauty
ORD00642,CUST0297,2023-04-18,37.34,PROD1820,Books
ORD00643,CUST0165,2022-11-30,359.93,PROD9530,Toys
ORD00644,CUST0107,2022-10-06,158.53,PROD7023,Books
ORD00645,CUST0183,2022-04-11,211.43,PROD2353,Electronics
ORD00646,CUST0017,2024-11-11,51.42,PROD6942,Books
ORD00647,CUST0153,2023-02-12,144.06,PROD8830,Home
ORD00648,CUST0483,2021-07-25,182.79,PROD9255,Books
ORD00649,CUST0432,2023-02-01,491.82,PROD4391,Fashion
ORD00650,CUST0405,2022-03-23,154.65,PROD7245,Electronics
ORD00651,CUST0265,2025-01-05,41.2,PROD8094,Home
ORD00652,CUST0464,2024-05-10,155.72,PROD2862,Beauty
ORD00653,CUST0228,2024-06-05,33.22,PROD8987,Toys
ORD00654,CUST0465,2024-02-05,341.78,PROD6003,Fashion
ORD00655,CUST0062,2024-05-31,407.63,PROD9243,Home
ORD00656,CUST0476,2024-04-22,184.91,PROD9268,Books
ORD00657,CUST0167,2023-08-22,450.58,PROD7804,Books
ORD00658,CUST0390,2023-12-22,335.01,PROD8852,Beauty
ORD00659,CUST0035,2022-03-17,214.65,PROD2839,Books
ORD00660,CUST0406,2022-01-03,319.24,PROD8642,Toys
ORD00661,CUST0044,2022-07-27,96.62,PROD6716,Home
ORD00662,CUST0072,2021-10-06,466.85,PROD1744,Fashion
ORD00663,CUST0124,2024-01-06,437.84,PROD7528,Books
ORD00664,CUST0266,2024-04-09,260.18,PROD2239,Electronics
ORD00665,CUST0172,2023-04-06,402.5,PROD7454,Books
ORD00666,CUST0194,2022-08-20,456.94,PROD2183,Beauty
ORD00667,CUST0168,2023-03-22,177.2,PROD2483,Home
ORD00668,CUST0135,2021-03-19,429.23,PROD5024,Toys
ORD00669,CUST0308,2023-11-11,101.35,PROD6913,Home
ORD00670,CUST0129,2021-01-19,217.47,PROD2667,Toys
ORD00671,CUST0290,2022-01-20,316.48,PROD6509,Toys
ORD00672,CUST0267,2025-02-26,213.82,PROD9662,Fashion
ORD00673,CUST0049,2024-10-04,440.95,PROD7563,Home
ORD00674,CUST0120,2025-08-05,243.34,PROD6219,Beauty
ORD00675,CUST0479,2023-02-22,110.49,PROD4111,Electronics
ORD00676,CUST0082,2025-07-06,124.64,PROD2626,Fashion
ORD00677,CUST0383,2021-12-23,210.11,PROD8454,Fashion
ORD00678,CUST0129,2023-05-02,109.85,PROD9102,Toys
ORD00679,CUST0269,2024-08-11,328.41,PROD3531,Electronics
ORD00680,CUST0285,2021-03-16,355.61,PROD9775,Toys
ORD00681,CUST0070,2025-04-25,115.05,PROD2030,Electronics
ORD00682,CUST0467,2025-09-06,441.5,PROD4617,Beauty
ORD00683,CUST0345,2025-09-15,24.2,PROD9409,Electronics
ORD00684,CUST0156,2022-08-20,457.49,PROD8507,Home
ORD00685,CUST0266,2023-02-05,94.1,PROD1460,Fashion
ORD00686,CUST0269,2021-07-11,422.47,PROD8827,Electronics
ORD00687,CUST0147,2023-01-12,85.52,PROD7423,Fashion
ORD00688,CUST0102,2021-06-12,58.29,PROD8370,Beauty
ORD00689,CUST0437,2023-08-26,156.75,PROD2189,Toys
ORD00690,CUST0401,2021-07-10,62.14,PROD1359,Beauty
ORD00691,CUST0185,2023-07-09,414.23,PROD4903,Toys
ORD00692,CUST0409,2025-04-02,57.02,PROD7551,Home
ORD00693,CUST0485,2021-01-09,254.63,PROD3694,Books
ORD00694,CUST0311,2022-09-18,12.27,PROD6218,Electronics
ORD00695,CUST0232,2025-02-09,451.46,PROD2610,Books
ORD00696,CUST0458,2025-05-22,445.16,PROD9433,Electronics
ORD00697,CUST0357,2021-08-12,23.64,PROD4023,Books
ORD00698,CUST0342,2025-01-12,97.43,PROD9781,Books
ORD00699,CUST0044,2023-03-03,302.51,PROD5758,Beauty
ORD00700,CUST0207,2024-12-29,392.86,PROD1178,Home
ORD00701,CUST0292,2021-03-26,196.62,PROD5286,Beauty
ORD00702,CUST0219,2025-06-30,17.67,PROD5996,Electronics
ORD00703,CUST0481,2025-06-30,494.11,PROD7468,Fashion
ORD00704,CUST0019,2022-11-07,344.21,PROD6866,Beauty
ORD00705,CUST0226,2021-09-04,438.3,PROD2624,Beauty
ORD00706,CUST0104,2021-07-18,451.16,PROD6504,Beauty
ORD00707,CUST0118,2022-05-06,426.36,PROD9923,Beauty
ORD00708,CUST0262,2024-10-16,393.34,PROD6033,Toys
ORD00709,CUST0443,2024-11-07,83.13,PROD1938,Fashion
ORD00710,CUST0141,2022-09-19,111.57,PROD7144,Home
ORD00711,CUST0150,2024-01-27,59.09,PROD9241,Home
ORD00712,CUST0369,2022-01-06,211.62,PROD6981,Toys
ORD00713,CUST0356,2025-03-11,424.65,PROD5326,Books
ORD00714,CUST0305,2025-09-06,164.74,PROD3118,Books
ORD00715,CUST0190,2021-11-18,140.67,PROD8918,Beauty
ORD00716,CUST0428,2022-07-09,36.86,PROD2960,Electronics
ORD00717,CUST0348,2023-06-17,357.26,PROD3279,Toys
ORD00718,CUST0262,2022-04-21,96.54,PROD8358,Beauty
ORD00719,CUST0044,2023-11-21,75.27,PROD4737,Toys
ORD00720,CUST0036,2021-01-05,120.97,PROD1766,Home
ORD00721,CUST0231,2023-10-30,472.91,PROD6079,Books
ORD00722,CUST0460,2022-01-03,246.83,PROD9304,Fashion
ORD00723,CUST0135,2025-06-25,189.97,PROD2055,Fashion
ORD00724,CUST0101,2025-01-04,151.07,PROD2537,Fashion
ORD00725,CUST0370,2024-09-30,452.3,PROD3353,Beauty
ORD00726,CUST0342,2021-03-30,129.1,PROD1637,Electronics
ORD00727,CUST0448,2021-01-07,339.75,PROD6486,Beauty
ORD00728,CUST0001,2021-03-19,387.48,PROD6701,Home
ORD00729,CUST0340,2021-05-06,158.49,PROD1832,Home
ORD00730,CUST0081,2023-08-26,466.0,PROD1516,Books
ORD00731,CUST0444,2023-02-14,206.63,PROD4176,Books
ORD00732,CUST0015,2021-02-08,431.14,PROD1467,Beauty
ORD00733,CUST0317,2023-04-10,84.88,PROD8171,Fashion
ORD00734,CUST0306,2021-02-18,335.97,PROD1516,Fashion
ORD00735,CUST0371,2020-10-24,309.85,PROD3265,Books
ORD00736,CUST0125,2024-09-12,485.02,PROD5180,Toys
ORD00737,CUST0463,2023-02-24,222.06,PROD5026,Beauty
ORD00738,CUST0273,2024-05-03,356.42,PROD6867,Fashion
ORD00739,CUST0087,2022-04-10,395.24,PROD3652,Books
ORD00740,CUST0133,2025-01-03,371.5,PROD8095,Books
ORD00741,CUST0299,2025-08-26,470.57,PROD5556,Electronics
ORD00742,CUST0374,2025-04-28,215.4,PROD7116,Home
ORD00743,CUST0067,2021-06-12,455.8,PROD7086,Electronics
ORD00744,CUST0204,2025-03-07,99.18,PROD3924,Beauty
ORD00745,CUST0056,2022-07-01,409.71,PROD4505,Electronics
ORD00746,CUST0289,2025-01-25,47.58,PROD1004,Beauty
ORD00747,CUST0284,2022-05-16,326.11,PROD2860,Fashion
ORD00748,CUST0102,2022-04-19,478.41,PROD7624,Fashion
ORD00749,CUST0152,2024-10-09,200.44,PROD6558,Fashion
ORD00750,CUST0339,2022-10-22,53.02,PROD3541,Beauty
ORD00751,CUST0162,2020-10-22,480.35,PROD9417,Electronics
ORD00752,CUST0477,2021-01-06,131.27,PROD3669,Toys
ORD00753,CUST0266,2023-10-20,215.05,PROD1755,Books
ORD00754,CUST0073,2024-12-23,173.45,PROD2582,Electronics
ORD00755,CUST0112,2023-08-09,412.05,PROD3997,Books
ORD00756,CUST0449,2023-11-16,205.11,PROD5572,Toys
ORD00757,CUST0203,2020-11-26,252.51,PROD6629,Toys
ORD00758,CUST0310,2020-12-03,212.64,PROD1196,Home
ORD00759,CUST0219,2024-01-24,361.85,PROD6049,Books
ORD00760,CUST0097,2020-10-14,32.16,PROD2151,Home
ORD00761,CUST0147,2025-02-26,308.39,PROD9735,Electronics
ORD00762,CUST0174,2025-04-26,450.37,PROD2861,Books
ORD00763,CUST0033,2021-09-23,384.4,PROD3724,Books
ORD00764,CUST0182,2023-10-14,340.15,PROD6793,Fashion
ORD00765,CUST0281,2023-09-22,207.65,PROD5406,Electronics
ORD00766,CUST0382,2024-08-25,199.91,PROD5318,Books
ORD00767,CUST0473,2024-05-14,129.88,PROD1905,Books
ORD00768,CUST0315,2023-09-11,497.11,PROD9669,Home
ORD00769,CUST0231,2023-03-06,49.75,PROD6891,Beauty
ORD00770,CUST0479,2022-01-03,470.26,PROD4578,Home
ORD00771,CUST0402,2025-05-31,242.24,PROD2599,Home
ORD00772,CUST0142,2022-08-30,253.33,PROD3885,Beauty
ORD00773,CUST0274,2023-03-25,293.85,PROD4660,Beauty
ORD00774,CUST0318,2023-01-27,66.63,PROD4334,Toys
ORD00775,CUST0017,2021-11-27,50.03,PROD3124,Electronics
ORD00776,CUST0368,2022-02-22,307.65,PROD3681,Beauty
ORD00777,CUST0239,2023-04-09,469.21,PROD6142,Beauty
ORD00778,CUST0327,2025-04-12,455.49,PROD3991,Books
ORD00779,CUST0437,2022-10-08,201.38,PROD8619,Electronics
ORD00780,CUST0257,2022-08-07,152.32,PROD9546,Books
ORD00781,CUST0142,2021-10-08,487.07,PROD2263,Toys
ORD00782,CUST0418,2021-05-18,156.71,PROD2450,Books
ORD00783,CUST0121,2025-05-24,193.77,PROD9547,Fashion
ORD00784,CUST0100,2024-05-04,199.98,PROD6919,Electronics
ORD00785,CUST0407,2021-06-06,423.63,PROD1296,Toys
ORD00786,CUST0001,2023-01-19,195.07,PROD5045,Home
ORD00787,CUST0500,2021-07-25,430.44,PROD1905,Toys
ORD00788,CUST0129,2024-09-12,61.06,PROD9714,Toys
ORD00789,CUST0104,2024-07-20,198.16,PROD4280,Toys
ORD00790,CUST0483,2021-07-06,366.37,PROD7869,Toys
ORD00791,CUST0470,2024-05-11,139.8,PROD8904,Fashion
ORD00792,CUST0339,2023-02-06,156.19,PROD9365,Books
ORD00793,CUST0327,2020-11-02,31.89,PROD3954,Books
ORD00794,CUST0234,2022-07-16,142.2,PROD2216,Beauty
ORD00795,CUST0278,2025-06-06,416.19,PROD7251,Toys
ORD00796,CUST0401,2023-01-07,21.3,PROD2691,Beauty
ORD00797,CUST0438,2023-04-07,258.61,PROD9848,Electronics
ORD00798,CUST0219,2023-03-22,222.46,PROD7138,Beauty
ORD00799,CUST0364,2023-03-20,195.42,PROD6202,Fashion
ORD00800,CUST0403,2021-06-28,462.38,PROD4264,Electronics
ORD00801,CUST0249,2022-10-18,250.55,PROD3130,Beauty
ORD00802,CUST0468,2023-10-20,429.61,PROD9422,Electronics
ORD00803,CUST0272,2021-04-15,52.84,PROD1331,Home
ORD00804,CUST0136,2021-08-18,68.71,PROD9117,Fashion
ORD00805,CUST0157,2021-04-11,112.92,PROD8139,Fashion
ORD00806,CUST0053,2025-03-03,16.71,PROD1026,Beauty
ORD00807,CUST0259,2024-05-12,210.52,PROD3682,Home
ORD00808,CUST0125,2024-06-15,305.08,PROD8205,Toys
ORD00809,CUST0320,2024-06-27,400.85,PROD1049,Electronics
ORD00810,CUST0025,2024-06-25,332.19,PROD8244,Electronics
ORD00811,CUST0289,2023-02-18,430.83,PROD1553,Fashion
ORD00812,CUST0203,2024-07-13,41.58,PROD2035,Electronics
ORD00813,CUST0192,2025-08-27,162.25,PROD4465,Electronics
ORD00814,CUST0236,2020-11-14,267.94,PROD6169,Electronics
ORD00815,CUST0305,2023-11-03,203.52,PROD4327,Beauty
ORD00816,CUST0290,2025-06-29,384.34,PROD1338,Toys
ORD00817,CUST0141,2023-11-26,122.07,PROD7597,Beauty
ORD00818,CUST0446,2022-04-10,190.39,PROD5799,Fashion
ORD00819,CUST0372,2021-08-14,403.58,PROD2748,Beauty
ORD00820,CUST0027,2023-08-14,96.44,PROD5219,Toys
ORD00821,CUST0252,2024-12-14,266.69,PROD6315,Electronics
ORD00822,CUST0397,2022-10-09,57.82,PROD5499,Fashion
ORD00823,CUST0261,2022-02-11,22.54,PROD2274,Fashion
ORD00824,CUST0268,2022-10-17,124.17,PROD1817,Home
ORD00825,CUST0247,2021-01-17,450.98,PROD4931,Home
ORD00826,CUST0383,2025-09-02,295.0,PROD9059,Electronics
ORD00827,CUST0057,2024-02-13,467.44,PROD1219,Toys
ORD00828,CUST0437,2022-03-11,465.13,PROD4925,Books
ORD00829,CUST0007,2023-05-01,209.8,PROD9542,Books
ORD00830,CUST0175,2021-05-30,371.71,PROD4071,Fashion
ORD00831,CUST0288,2022-04-03,94.5,PROD7915,Home
ORD00832,CUST0110,2025-06-19,82.91,PROD2882,Books
ORD00833,CUST0094,2022-02-16,71.43,PROD8475,Fashion
ORD00834,CUST0049,2022-01-04,269.97,PROD7342,Toys
ORD00835,CUST0500,2022-01-04,397.84,PROD3093,Toys
ORD00836,CUST0407,2022-03-06,396.47,PROD5140,Toys
ORD00837,CUST0154,2021-05-05,421.14,PROD9730,Beauty
ORD00838,CUST0146,2023-09-25,208.79,PROD9271,Books
ORD00839,CUST0210,2021-05-02,326.09,PROD4587,Electronics
ORD00840,CUST0344,2021-10-14,452.86,PROD2452,Home
ORD00841,CUST0266,2021-11-23,156.35,PROD1845,Electronics
